,UserID,Title,ISBN,Rating
1936,3,Diary La Sorbonne,9786024552749.0,3
1937,3,Xenoglosofilia: Kenapa Harus Nginggris?,9786024124120.0,4
1938,3,Musim panas di St. Clare,,3
1939,3,Wanita Muda di Sebuah Hotel Mewah,9786023911745.0,3
1940,3,Leila Khaled: Kisah Pejuang Perempuan Palestina,9789791260510.0,4
1941,3,Sisi Lain Istana 2,9789797098582.0,2
1942,3,"Dear Ijeawele, or a Feminist Manifesto in Fifteen Suggestions",9781524733131.0,4
1943,3,"My Sister, the Serial Killer",9780385544245.0,3
1944,3,The Mystery of the Burnt Cottage,,3
1945,3,The Sea of Monsters - Lautan Para Monster,9786021606216.0,4
1946,3,The Prince and the Pauper,9780451528353.0,3
1947,3,One Hundred Years of Solitude,9780241968581.0,3
1948,3,"Three Cups of Deceit: How Greg Mortenson, Humanitarian Hero, Lost His Way",9781614520016.0,4
1949,3,The Martian,9780804139021.0,4
1950,3,Sea Prayer,9780525539094.0,4
1952,3,Hogwarts: An Incomplete and Unreliable Guide,,2
1953,3,Slider,9781536204322.0,3
1954,3,So You Want to Talk About Race,,4
1955,3,Tanya Jawab Fikih Sehari-hari,9786020502397.0,4
1956,3,Keeksotisan Batik Jawa Timur: Memahami Motif dan Keunikannya,9786020011950.0,4
1957,3,3,9786020316772.0,4
1958,3,The Mussel Feast,,4
1959,3,Pretty Guardian Sailor Moon Short Stories Vol. 2,9786020411682.0,4
1960,3,Perempuan di Titik Nol,,3
1961,3,The Thing Around Your Neck,9780307455918.0,3
1962,3,I Love Coffee!: Over 100 Easy and Delicious Coffee Drinks,9780740763779.0,3
1963,3,Cara-Cara Tidak Kreatif untuk Mencintai,9786020383163.0,3
1964,3,Ayat-Ayat Cinta 2,9786020822150.0,2
1965,3,Mata di Tanah Melus,9786020381329.0,3
1966,3,Housekeeping,9780312424091.0,3
1967,3,Dari Fontenay ke Magallianes,,2
1968,3,"Story of The great Wife: ""Aisyah""ra",,3
1969,3,Supernova: Petir,9786022910541.0,3
1970,3,"Will Grayson, Will Grayson",9780525421580.0,4
1971,3,All About Clamp,9784048544047.0,5
1972,3,Malam Terakhir: Kumpulan Cerpen,9789799105219.0,3
1973,3,The Doors of Time,,4
1974,3,Ceritalah Indonesia,9789799102768.0,4
1975,3,Jalan-Jalan: Surabaya,9789792798883.0,3
1976,3,Petitah: Perjalanan Menuju Awal,9786027693050.0,3
1977,3,Korea A to Z,9789792294354.0,3
1978,3,Meniti Langkah: Catatan Seorang Penderita Stroke Muda,9786020217420.0,3
1979,3,Wisata Hemat Korea Update,9786020219714.0,3
1980,3,Petualangan Tom Sawyer,9786024240349.0,3
1981,3,Les Masques,9786022514657.0,3
1982,3,Your Happiness is ... Karena Rasa Tidak Bisa Dipaksa,9786020246390.0,3
1983,3,The Color of Our Sky,9780986155611.0,4
1984,3,"Kenangan Tak Terucap : Saya, Ayah, dan Tragedi 1965",9789797096939.0,3
1985,3,Maybe a Fox,,3
1986,3,Islammu Adalah Maharku,,3
1987,3,When The Star Falls,9786027742581.0,3
1988,3,Seri Ensiklopedia Negeriku: Rumah Adat,9786022498438.0,4
1989,3,The Blue Shake,,1
1990,3,Orange Economy,9786020989617.0,3
1991,3,Ada Apa Dengan Cinta?,9786020326450.0,3
1992,3,"Sabar Ya Nak, Ayahmu Memang Kurang Sabar!",9786020318318.0,3
1993,3,Makeover Kamar Tidur,9789792292893.0,3
1994,3,And Every Morning the Way Home Gets Longer and Longer,9781501160578.0,4
1995,3,Wonderful Life: The Novel,9786024241964.0,3
1996,3,The Puppet State,9786022516149.0,5
1997,3,Meeting People Around The World,9786024121495.0,4
1998,3,Spirit Mien R. Uno: Bergaya Sepanjang Usia,9789792290639.0,3
1999,3,Prewedding Syndrome,9786020458342.0,3
2000,3,Laki-Laki yang Tak Berhenti Menangis,9786021318805.0,4
2001,3,Kamala Harris: Rooted in Justice,9781534462670.0,3
2002,3,Jakarta: A Dining History,9786020649108.0,3
2003,3,Tuesdays with Morrie,,5
2004,3,Anna and the French Kiss,,3
2005,3,For Better for Worse: A Light-Hearted Guide to Wedded Bliss,9781904977766.0,3
2006,3,Calico Joe,9780345536648.0,1
2007,3,The Egg,,4
2008,3,All the Bright Places,9780385755900.0,3
2009,3,Lilith's Bible,9786020225067.0,4
2010,3,Extraordinary Means,9780062217189.0,3
2011,3,Bulan,9786020314112.0,4
2012,3,The Bear and the Nightingale,9781101885949.0,3
2013,3,60 Tahun Konferensi Asia-Afrika,9789799108692.0,4
2014,3,Moslem Traveler: Korea Selatan,9786020403724.0,3
2015,3,Negeri Van Oranje,9786022910367.0,3
2016,3,Starters,9786029481228.0,3
2017,3,Hidden Gem,9781632161994.0,4
2018,3,Paris Belum Ingin Tidur,9786024552541.0,3
2019,3,The Monstrumologist - Sang Ahli Monster,9786020331744.0,4
2020,3,Rumah Kopi Singa Tertawa,,3
2021,3,Finale,,3
2022,3,Verity,9781791392796.0,4
2023,3,The Book Thief,,3
2024,3,Hatta: Aku Datang karena Sejarah,9786029225983.0,3
2025,3,Morning Star,9781444759075.0,4
2026,3,Annie's Day,,4
2027,3,"Putih: Warna Kulit, Ras, dan Kecantikan di Indonesia Transnasional",9789791260701.0,4
2028,3,How To Respect Myself: Seni Menghargai Diri Sendiri,9786237100331.0,3
2029,3,Still Alice,9780595440092.0,4
2030,3,Tarian Setan,9789793684673.0,3
2031,3,7 Kebiasaan Orang yang Nyebelin Banget,9789797098209.0,3
2032,3,Kelas Dua di St. Clare,,3
2033,3,Memory of Water,,3
2034,3,The Darkest Corners,9780553521467.0,4
2035,3,"Seperti Bianglala, pada Sebuah Akhir Kita Memulai",9786022202172.0,4
2036,3,The Silent Patient - Pelukis Bisu,9786020633909.0,4
2037,3,Sabtu Bersama Bapak,9789797807214.0,4
2038,3,Life and Other Near-Death Experiences - Hidup dan Pengalaman Hampir Mati Lainnya,9786020384047.0,3
2039,3,The Anthropocene Reviewed: Essays on a Human-Centered Planet,,3
2040,3,The Story Girl - Gadis Pendongeng,9789792257014.0,3
2041,3,Shadow and Bone,9781780622262.0,3
2042,3,"Islam di Mata Orang Jepang: Ulil, Gus Dur sampai Ba'asyir",9789797097981.0,4
2043,3,Chairil Anwar: Bagimu Negeri Menyediakan Api,,3
2044,3,Persona : BTS's Album Analysis,,4
2045,3,How to Stop Time - Cara Menghentikan Waktu,9786020618791.0,3
2046,3,BTS : To All The Youngsters Without Dreams,9786026657862.0,3
2047,3,Nine Perfect Strangers,,3
2048,3,Classics: Kisah Dokter Dolittle - The Story of Doctor Dolittle,,4
2049,3,Real World,9780307387486.0,3
2050,3,Ghostwritten,9781443410021.0,4
2051,3,Enchanting Chiang Mai,9781906780968.0,4
2052,3,"The Hundred Years' War on Palestine: A Family, A People, and the Loss of a Country, 1917-2017",9781627798549.0,3
2053,3,Alex,9781623651244.0,3
2054,3,"Everything, Everything",9780553496666.0,2
2055,3,Spark Joy: An Illustrated Guide to the Life-Changing KonMari Method,9781607749738.0,4
2056,3,Dari Timur: Tulisan Pilihan Makassar International Writers Festival,9786020355368.0,3
2057,3,100 Gaya Hijab dengan Bros,9789792298154.0,3
2058,3,The Vanishing Half,9780525536970.0,3
2059,3,The Time Traveler's Wife,9780965818674.0,4
2060,3,The Astronomy Book: Big Ideas Simply Explained,,4
2061,3,Lengking Burung Kasuari,9786020339825.0,3
2062,3,Ibu Susu,9786024296945.0,3
2063,3,The Remains of the Day,,3
2064,3,Mari Berkain: Step by Step 45 Gaya,9786020366531.0,3
2065,3,It's Kind of a Funny Story,,4
2066,3,Tell Me Who I Am,9781444757262.0,3
2067,3,The Museum of Extraordinary Things,9781471139321.0,3
2068,3,The Good Son - Anak Teladan,9786020622569.0,4
2069,3,Funiculi Funicula: Kisah-Kisah Yang Baru Terungkap,9786020663845.0,4
2070,3,A Wizard of Earthsea,,3
2071,3,The Magician's Nephew,9780007323135.0,3
2072,3,Zenith Part 1,9781311167606.0,3
2073,3,The Ones Who Walk Away from Omelas,,4
2074,3,Brimstone and Marmalade,9781466856394.0,3
2075,3,Lady Diana,9789792778236.0,2
2076,3,Eat Joy: Stories & Comfort Food from 31 Celebrated Writers,9781936787791.0,3
2077,3,Guantánamo Diary,9780316389259.0,3
2078,3,"The Story of Vicente, Who Murdered His Mother, His Father, and His Sister: Life and Death in Juárez",9781784781040.0,3
2079,3,To All the Boys I've Loved Before,,3
2080,3,The President is Missing - Presiden yang Hilang,9786020629735.0,3
2081,3,Journey Under the Midnight Sun,9781408704110.0,3
2082,3,Monster Kepala Seribu,9789791260534.0,4
2083,3,Pendidikan di Indonesia dari Jaman ke Jaman,,4
2084,3,Cooking With You,9786027888975.0,3
2085,3,Genuine Fraud,9780385744775.0,3
2086,3,LALITA : 51 Cerita Perempuan Hebat di Indonesia,,4
2087,3,Map of the Soul - Shadow: Our Hidden Self,9781630518004.0,4
2088,3,Charlie and the Great Glass Elevator,9786023853083.0,3
2089,3,Rapijali 2: Menjadi,9786022918288.0,3
2090,3,Black Beauty,9786020395173.0,3
2091,3,Eksperiman Keji Kedokteran Penjajahan Jepang : Tragedi Lembaga Eijkman & Vaksin Maut Romusha 1944-1945,9786237357124.0,4
2092,3,Queen Song,9780062422965.0,2
2093,3,The Marble Collector,9780007501823.0,3
2094,3,Lupus Kecil: Diam Belum Tentu Emas,,3
2095,3,Takdir: Riwayat Pangeran Diponegoro 1785 - 1855,9789797099459.0,3
2096,3,The Dark Prophecy,,3
2097,3,The Lover's Dictionary,9781429994309.0,2
2098,3,"Ace: What Asexuality Reveals About Desire, Identity, and the Meaning of Sex",,4
2099,3,31 Cerita Bada Isya 1,,3
2100,3,For Your Eyes Only: Ragam Kreasi Riasan Mata,9786020339108.0,4
2101,3,A Fort of Nine Towers,,4
2102,3,The Weight of Heaven,9780061472541.0,4
2103,3,Honor,9780143125044.0,2
2104,3,Backpacking Jepang,9786020244242.0,3
2105,3,Take Off My Red Shoes,9786023750580.0,3
2106,3,Cruel Crown,9780062435347.0,2
2107,3,Mereka Sibuk Menghitung Langkah Ayam: Sehimpun Reportase,9786021318638.0,4
2108,3,Panggil Aku Kartini Saja,9789793820057.0,4
2109,3,Mamma Mia: Just Married,9786020300108.0,3
2110,3,Beyond The Scent Of Sorrow,9781615990979.0,3
2111,3,Wanderer,9786021383742.0,3
2112,3,"By the Time You Read This, I'll Be Dead",9786020989136.0,3
2113,3,The Octopus Nest,,4
2114,3,You've Reached Sam,,4
2115,3,Thirteen Reasons Why,9781595141712.0,4
2116,3,World After,9786021139868.0,4
2117,3,Slammed,,4
2118,3,Tales From The Cancer Ward,,3
2119,3,Lost London: An A-Z of Forgotten Landmarks and Lost Traditions,9781843178965.0,3
2120,3,Sepatu Dahlan,9786029498240.0,3
2121,3,All the Lovers in the Night,9781609457006.0,3
2122,3,The Skeleton Cupboard: Stories from a clinical psychologist,9781447261667.0,3
2123,3,Layla & Majnun: Kisah Cinta Klasik dari Negeri Timur,,1
2124,3,The Ten Loves of Nishino,,3
2125,3,The Queen's Poisoner,,2
2126,3,Anxious People,,3
2127,3,Burnt Sugar,9780241441510.0,3
2128,3,"Manabeshima Island Japan: One Island, Two Months, One Minicar, Sixty Crabs, Eighty Bites and Fifty Shots of Shochu",,4
2129,3,P.S. I Still Love You,,3
2130,3,Sleeping Giants,9781101886717.0,3
2131,3,Seri Aku Sayang Binatang : Cici Ingin Terbang,9786024808938.0,3
2132,3,Wingit,9786230021831.0,3
2133,3,Mr. Ambassador: Dari Wartawan Foto Menjadi Duta Besar,9789792298031.0,4
2134,3,Diet Kenyang dengan Cooking Hypnotherapy,9786023758708.0,3
2135,3,The Lonely Stories: 22 Celebrated Writers on the Joys & Struggles of Being Alone,,3
2136,3,Quiet: The Power of Introverts in a World That Can't Stop Talking,9780307452207.0,3
2137,3,Fenomena Kematian,9786023944316.0,3
2138,3,Kupu-Kupu Bersayap Gelap,9786021318256.0,3
2139,3,Salt to the Sea,,3
2140,3,My Name is Girl: An Illustrated Guide to the Female Mind,9781849498401.0,4
2141,3,30 Paspor di Kelas Sang Profesor - Buku 1,9786021306734.0,3
2142,3,Dr. Zakir Naik : Dokter Yang Mengislamkan Ratusan Ribu Orang,9789798783678.0,3
2143,3,The Enchanted,9781780226347.0,4
2144,3,Are you in the driver's seat?,,2
2145,3,Shocking Japan,9786028864640.0,3
2146,3,Saints and Misfits,9781481499255.0,3
2147,3,Seri Lindungi Lautku: Balas Budi Monta,9786232061781.0,4
2148,3,COVID-19: Pelajaran Berharga dari Sebuah Pandemi,9786020646534.0,3
2149,3,Misteri Gua Raungan,9786020316123.0,3
2150,3,Weight of Silence,9781619215399.0,1
2151,3,Neverwhere - Kota Antah Berantah,9786020346182.0,3
2152,3,Princess Masako: Kisah Tragis Putri Mahkota di Singgasana  Negeri Sakura,9789793064673.0,3
2153,3,Zaman Edan: Indonesia di Ambang Kekacauan,9789790240582.0,4
2154,3,Wreck This Journal,9780399533464.0,2
2155,3,Grinding It Out: The Making of McDonald's,9781250127518.0,4
2156,3,"China Ghosts: My Daughter's Journey to America, My Passage to Fatherhood",9780061240294.0,3
2157,3,Bitter Chocolate: Child Sexual Abuse In India,9780140298970.0,4
2158,3,Arranged Marriage - Perjodohan,9786020301358.0,2
2159,3,Waiting,9780375706417.0,3
2160,3,Tirai Menurun,9789795118497.0,3
2161,3,The Recruit,,3
2162,3,Memoar Seorang Dokter Perempuan,,3
2163,3,Lolita,9789791112864.0,4
2164,3,A Golden Age,9780061478758.0,3
2165,3,No One's Perfect,9789792705294.0,4
2166,3,Orang-orang Proyek,9789792225815.0,4
2167,3,The Tale of Despereaux,9781844289936.0,4
2168,3,Carrie,9789792299519.0,2
2169,3,Bukan Pasar Malam,9789793820033.0,4
2170,3,Filosofi Kopi: Kumpulan Cerita dan Prosa Satu Dekade,9789799625731.0,3
2171,3,Fast Food Nation: The Dark Side of the All-American Meal,9780061161391.0,3
2172,3,Animal Farm,9786022910701.0,3
2173,3,The Perks of Being a Wallflower,,3
2174,3,Bung Karno: Penyambung Lidah Rakyat Indonesia,9789799110329.0,4
2175,3,Saman,,3
2176,3,TS: Desert Flower: The Extraordinary Journey of a Desert Nomad (Bunga Gurun Pasir: Perjalanan Luar Biasa Seorang Pengembara Gurun),9786020203225.0,4
2177,3,P.S. I Love You,9780786890750.0,4
2178,3,The Time Machine,9781473217973.0,4
2179,3,Girl With Pearl Earring - Gadis dengan Anting Anting Mutiara,9789792204582.0,3
2180,3,Emma,9786020624211.0,3
2181,3,Awa Maru -  Titanic of Japan,9780977913176.0,3
2182,3,Tarekat Mason Bebas dan Masyarakat di Hindia Belanda dan Indonesia 1764-1962,9789794168042.0,4
2183,3,Selimut Debu,9789792252859.0,4
2184,3,Love in the Kingdom of Oil,9789794618110.0,3
2185,3,Entrok,9789792255898.0,4
2186,3,A Tale of Two Daddies,9780981971469.0,3
2187,3,Tan Malaka: Bapak Republik yang Dilupakan,,3
2188,3,Miss Peregrine's Home for Peculiar Children,,4
2189,3,Untuk Indonesia yang Kuat: 100 Langkah Untuk Tidak Miskin,,4
2190,3,The Best of Me,9780446547659.0,4
2191,3,"Schreib ja nicht, dass wir Terroristen sind!: - Essays",,4
2192,3,Hairless,9789797804886.0,3
2193,3,Bumble si Kucing Pemberani,9789792276909.0,4
2194,3,The Oath of the Vayuputras,9781780874081.0,3
2195,3,The Little Captive : How one girl survived a Japanese Prisoner of War camp,9781447273561.0,4
2196,3,Neraka Kamboja 2: Siksa Dan Derita,,4
2197,3,Neraka Kamboja 3: Penyelamatan,,4
2198,3,The Elite,9780062059963.0,1
2199,3,The Dark Road,9780099572268.0,3
2200,3,"Lean In: Women, Work, and the Will to Lead",9780753541647.0,4
2201,3,Six Four,9781848665286.0,3
2202,3,More Weird Things Customers Say in Bookshops,9781472107411.0,3
2203,3,Red Queen,9781409155843.0,4
2204,3,The Miniaturist,9781447250913.0,3
2205,3,Challenger Deep,9780061134142.0,4
2206,3,The Underground Girls of Kabul: In Search of a Hidden Resistance in Afghanistan,9780307952493.0,4
2207,3,Saba Baduy: Sebuah Perjalanan Wisata Budaya Inspiratif,9789792278798.0,4
2208,3,Pengakuan Algojo 1965: Investigasi TEMPO Perihal Pembantaian 1965,9786021410516.0,4
2209,3,Maya,9789799106261.0,3
2210,3,You Are the Apple of My Eye,,3
2211,3,The Red Sheet,,3
2212,3,A Thousand Nights,9781484728994.0,3
2213,3,"Noto, Tragedi, Cinta, dan Kembalinya Sang Pangeran",9786020306513.0,3
2214,3,Ladang Hitam di Pulau Dewa : Pembantaian Massal di Bali 1965,,4
2215,3,The Invasion of the Tearling,,2
2216,3,Indonesia Dalam Infografik,9789797098414.0,3
2217,3,Alice,,4
2218,3,Furiously Happy,9781447238355.0,3
2219,3,Remedy,9789799108180.0,3
2220,3,Gloomy Gift,9786022910893.0,3
2221,3,My Story,9781501110597.0,4
2222,3,Kimchi Untuk Awak!,9789670448992.0,2
2223,3,The Nest,9780062414212.0,3
2224,3,The Wicked King,9780316310352.0,3
2225,3,Doriyaki: Jauh di Mata Dori di Hati,,4
2226,3,The Lightless Sky,9781782398455.0,4
2227,3,Siomay Pink: Sebuah Perjalanan Untuk Menemukan Cinta,9786020300870.0,4
2228,3,In the Darkroom,9780805089080.0,3
2229,3,The Power,9780670919963.0,3
2230,3,Purple Eyes,9786027432208.0,3
2231,3,Journeys to the Heart,,3
2232,3,Istanbul,9786023756179.0,3
2233,3,"Ya Tuhan, lapar, gosong, doa.",9786020334264.0,3
2234,3,"Ya Tuhan, ponsel, .3gp, doa.",9786020334349.0,3
2235,3,The Trials of Morrigan Crow,9786023853571.0,3
2236,3,The Midnight Lie,9781250802644.0,3
2237,3,Ratu Sekop dan cerita-cerita lainnya,9789791260725.0,3
2238,3,Freedom,9781784874117.0,3
2239,3,"Whose Story Is This? Old Conflicts, New Chapters",9781642590180.0,3
2240,3,My Past Is a Foreign Country,9781473684065.0,3
2241,3,Gentayangan: Pilih Sendiri Petualangan Sepatu Merahmu,9786020377728.0,3
2242,3,Project Hail Mary,,4
2243,3,"Map of the Soul - 7: Persona, Shadow & Ego in the World of BTS",9786026682727.0,3
2244,3,Makan Kapal Selam,9786020648415.0,3
2245,3,Tutur Dedes: Doa dan Kutukan,9786239824914.0,4
2246,3,Robohnya Surau Kami,,3
2247,3,Insurgent,9780062127846.0,3
2248,3,Gelombang,9786022910572.0,4
2249,3,Diana: Her True Story--in Her Own Words,9781501169731.0,4
2250,3,Perahu Kertas,9786020381428.0,3
2251,3,Tokyo on Foot: Travels in the City's Most Colorful Neighborhoods,9784805311370.0,4
2252,3,Gadis Kretek,9789792281415.0,4
2253,3,The Seven Good Years,9786022912002.0,3
2254,3,28 Detik,9786021383032.0,3
2255,3,Jodoh Untuk Naina,9786020263489.0,3
2256,3,Senja di Jakarta,,3
2257,3,Mahaguru,9789792268126.0,4
2258,3,The Woman Warrior,9781447275220.0,3
2259,3,Untaian Garnet dalam Hidupku,,3
2260,3,How to Do Stuff In Japan: A Guide for Visitors to Japan,,3
2261,3,The Fortune Men,,4
2262,3,The Space Between Us,9780060791568.0,4
2263,3,Celana,9786020381862.0,3
2264,3,Kampus Holic,9786028290906.0,3
2265,3,The Light Between Oceans,9781476738086.0,4
2266,3,Only a Girl - Menantang Phoenix,9789792262339.0,3
2267,3,Bliss,9789794336908.0,3
2268,3,Kindred Spirits,,3
2269,3,Miracles of Haram: Pengalaman Unik Menarik Anak Muda Berhaji dan Umrah,9786020361345.0,3
2270,3,Aku Ini Binatang Jalang,9786020332444.0,3
2271,3,Simple Thinking About Blood Type 3,9786027742512.0,3
2272,3,Alibaba's World,9786023856046.0,4
2273,3,A Torch Against the Night,,4
2274,3,Burmese Days,9780141395432.0,4
2275,3,Halimun: Seberkas Cahaya di Tanah Dayak,9786022515043.0,3
2276,3,The Best at It,,3
2277,3,Ich Komme aus Sewon,9786237284567.0,4
2278,3,The Book of Memory,,2
2279,3,Queen of Dreams,9781400030446.0,3
2280,3,Teheran dalam Toples,9786027696051.0,3
2281,3,Identity: The Demand for Dignity and the Politics of Resentment,9780374129293.0,3
2282,3,Negeri Kabut,9786023757299.0,3
2283,3,Kongres Perempuan Pertama: Tinjauan Ulang,,3
2284,3,The Butterfly Mosque: A Young American Woman's Journey to Love and Islam,9780802118875.0,3
2285,3,Pieces of Sky,9781760112486.0,2
2286,3,Sea of Strangers,9781449489892.0,3
2287,3,Gadis Pantai,9789799731289.0,3
2288,3,"The Art and Craft of Coffee: An Enthusiast's Guide to Selecting, Roasting, and Brewing Exquisite Coffee",9781610580946.0,4
2289,3,Mengapa Luka Tidak Memaafkan Pisau,9786020644813.0,3
2290,3,The Circling Song,9789794617076.0,3
2291,3,Wisata Hemat Turki: Istanbul dan Cappadocia,9786020270074.0,4
2292,3,In Full Color: Finding My Place in a Black and White World,9781944648176.0,1
2293,3,"Mama, Satu Kata Sejuta Rasa",9786020445182.0,3
2294,3,Second Sister,,4
2295,3,Making Rounds with Oscar: The Extraordinary Gift of an Ordinary Cat,9781401323233.0,3
2296,3,Batas,9786022513148.0,3
2297,3,Resign!,9786020380711.0,3
2298,3,Gerbang Dialog Danur,,3
2299,3,Kota Tua Punya Cerita,9789797096274.0,3
2300,3,Prince's Gambit,9780425274279.0,5
2301,3,The Great Alone,9781447286004.0,3
2302,3,Gong Nyai Gandrung,9786020646404.0,3
2303,3,The Magician,,4
2304,3,Babad Batu: Kumpulan Sajak,9786020332529.0,2
2305,3,A Queen in Hiding,9781250168542.0,3
2306,3,The Confidante Plot,9786230307188.0,4
2307,3,Kembali ke St. Clare,,3
2308,3,The Graveyard Book,9780747594802.0,3
2309,3,Landscapes,9780764164958.0,3
2310,3,Broken Monsters - Monster-Monster Rusak,9786020360997.0,3
2311,3,"Tell Your Father, I Am Moslem",9789797958121.0,2
2312,3,The Hollow Boy - Pemuda Berongga,9786020328034.0,4
2313,3,Squeamish About Sushi: Food Adventures in Japan,,4
2314,3,Wrong About Japan,9780571224074.0,1
2315,3,Erin's Not Gone Yet,,3
2316,3,Mendengarkan Coldplay,9786023756292.0,3
2317,3,The Empty Grave,,4
2318,3,69 Things To Be Grateful About Being Single,9786020377148.0,2
2319,3,Dragonfly and Damselfly,9789796926586.0,3
2320,3,Tiga dalam Kayu,9786024817817.0,3
2321,3,Kedai 1001 Mimpi: Kisah Nyata Seorang Penulis yang Menjadi TKI,9789797804978.0,3
2322,3,The Book You Wish Your Parents Had Read,,4
2323,3,Cinta Penuh Air Mata,,3
2324,3,A Step Toward Falling,9780062271150.0,3
2325,3,Para Priyayi: Sebuah Novel,9789794441862.0,5
2326,3,Lelaki Bukan Malaikat,9786020314822.0,2
2327,3,"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists",9781781106297.0,3
2328,3,The Dolphin House,,3
2329,3,The Selection,9780062059932.0,1
2330,3,86,9789792267693.0,3
2331,3,Alone On the Water,,3
2332,3,10 Tahun Setelah Chrisye Pergi: Ekspresi Kangen Penggemar,9786023946440.0,3
2333,3,花樣年華 pt. 0 <SAVE ME>,,3
2334,3,Persahabatan itu... 500 Alasan untuk Mensyukuri Kehadiran Sahabat,9786020332215.0,3
2335,3,Tales of Two Planets: Stories of Climate Change and Inequality in a Divided World,,3
2336,3,Tokyo Friends,,3
2337,3,The Borrowed,,3
2338,3,Indahnya Susahnya Jadi Ibu,9786020501109.0,3
2339,3,Boleh Dogn Salah,9789797524630.0,2
2340,3,We Are Displaced: My Journey and Stories from Refugee Girls Around the World,9780316523653.0,4
2341,3,The English Patient,,3
2342,3,Mockingjay,9780545317801.0,3
2343,3,Safe & Fun Travelling to Japan for Girls,9786023751228.0,2
2344,3,Terampil Membuat Ragam Alphabet Dengan Cross Stitch,,2
2345,3,The King's Speech: How One Man Saved the British Monarchy,9780857381101.0,4
2346,3,Grave of the Fireflies and Other Stories,9786239758509.0,4
2347,3,The Life and Adventures of Santa Claus - Kisah Hidup dan Petualangan-Petualangan Santa Claus,9786020311289.0,3
2348,3,100 Peristiwa yang Bisa Menimpa Anda,,3
2349,3,Sylvia Plath: Drawings,9780062316882.0,2
2350,3,The Moon that Embraces the Sun 2,9786029225631.0,4
2351,3,"Cool Japan Guide: Fun in the Land of Manga, Lucky Cats and Ramen",9784805312797.0,3
2352,3,Bali Sketchbook,9789814385879.0,3
2353,3,Cinderland: A Memoir,9780807037041.0,3
2354,3,The Smelly Little Orangutan,9789796927371.0,3
2355,3,101 Amazing Facts About Japan,,2
2356,3,The Promise,9781609457440.0,3
2357,3,Siwa: Kesatria Wangsa Surya,9786026799159.0,4
2358,3,Please Look After Mom,9780307593917.0,3
2359,3,Every Day,9780307931887.0,4
2360,3,The Little World of Liz Climo,9780762452385.0,3
2361,3,A Gathering of Shadows,9780765376497.0,2
2362,3,Steel Scars,9780062422972.0,2
2363,3,His Bloody Project: Documents Relating to the Case of Roderick Macrae,9781910192146.0,3
2364,3,Kuharap Kau Menemukan Bulan,9786020645810.0,3
2365,3,To Kill a Mockingbird,,3
2366,3,Oleander Girl,9781451695656.0,4
2367,3,30 Paspor di Kelas Sang Profesor - Buku 2,9786021306741.0,3
2368,3,"5 cm : Aku , Kamu , Samudera dan Bintang - bintang",9786020524665.0,3
2369,3,The Racketeer,9780385535144.0,4
2370,3,Sabai Nan Aluih,,3
2371,3,Berani Tidak Disukai,9786020633213.0,3
2372,3,Surat-Surat dari Balik Jeruji,9786020413716.0,4
2373,3,Buku Panduan Matematika Terapan,9786020383026.0,3
2374,3,A Painted House,9780385337939.0,3
2375,3,Atheis,,3
2376,3,"Stolen Innocence: My Story of Growing Up in a Polygamous Sect, Becoming a Teenage Bride, and Breaking Free of Warren Jeffs",,3
2377,3,Flowers in the Landscape,9781844483310.0,3
2378,3,Dorothy Must Die,9780062280695.0,3
2379,3,Simple Thinking About Blood Type 2,9786027742321.0,3
2380,3,Detektif Conan Vol. 87,9786020280653.0,4
2381,3,"Hai, Miiko! 28",9786023397204.0,3
2382,3,Broken Prince,9781682305034.0,2
2383,3,50 Best of Sumatera,9786020446592.0,3
2384,3,Toxic Relationsh*t,9786239497941.0,3
2385,3,Heartstopper: Volume Two,9781444951400.0,3
2386,3,Dan Surga pun Tersenyum,9786027816893.0,4
2387,3,Wiji Thukul: Teka-teki Orang Hilang,9789799105929.0,3
2388,3,Scars and Other Beautiful Things,,4
2389,3,Pada Sebuah Kapal,,3
2390,3,Angsa-angsa Liar,9789792213942.0,5
2391,3,The Good Luck of Right Now,9780062326324.0,3
2392,3,The Iceberg,9781782393504.0,3
2393,3,All about Pooh,9780603563621.0,3
2394,3,Sergius Mencari Bacchus: 33 Puisi,9786020327891.0,3
2395,3,103 Fashion Quotes,,1
2396,3,Wink Poppy Midnight,9781101621899.0,2
2397,3,Gandhi the Man,9786027888906.0,3
2398,3,My Stroke of Insight: A Brain Scientist's Personal Journey,9780452295544.0,4
2399,3,Avicenna: Dokter dan Filsuf Muslim Abad Ke-11,9789799105417.0,3
2400,3,The Five Love Languages: The Secret to Love That Lasts,9780802473158.0,3
2401,3,Monumen,9789796957767.0,3
2402,3,A Little Princess,,4
2403,3,Forrest Gump,9780743453257.0,3
2404,3,Kiamat Sudah Lewat : Suara Anak-anak Korban Tsunami di Aceh,9789799100443.0,4
2405,3,Istanbul,9786022900368.0,3
2406,3,Diet Sehat Golongan Darah AB,,2
2407,3,Belantik,9789796556076.0,4
2408,3,Di Bawah Lentera Merah: Riwayat Sarekat Islam Semarang Sampai Tahun 1920,,3
2409,3,"Ada Berita Apa Hari Ini, Den Sastro?",9786020339634.0,3
2410,3,Insiden Anjing di Tengah Malam Yang Bikin Penasaran,9789799104779.0,4
2411,3,Suara Perempuan Korban Tragedi '65,9789792399820.0,4
2412,3,Supernova: Akar,9786028811712.0,4
