UserID,Title,ISBN,Rating
6,Six of Crows,9781627795098,it was amazing
6,Empire of Storms,9781408872895,it was amazing
6,A Court of Wings and Ruin,,it was amazing
6,To Kill a Kingdom,9781250112682,really liked it
6,A Reaper at the Gates,9780448494500,it was amazing
6,Muse of Nightmares,9780316341714,it was amazing
6,Clockwork Princess,9781416975908,it was amazing
6,A Gathering of Shadows,9781783295425,it was amazing
6,A Court of Frost and Starlight,9781681196312,it was amazing
6,A Court of Thorns and Roses,9781408857861,it was amazing
6,House of Earth and Blood,9781635574043,really liked it
6,Malice,9780330545754,it was amazing
6,Sorcery of Thorns,9781481497619,it was amazing
6,King of Scars,9781250142283,it was amazing
6,Restore Me,9780062676368,really liked it
6,Girls of Paper and Fire,9780316561365,it was amazing
6,A Court of Mist and Fury,9781408857885,it was amazing
6,Shadow of the Fox,9781488097225,it was amazing
6,Grace and Fury,,it was amazing
6,Skyward,9780399555770,it was amazing
6,The Cruel Prince,9781471407031,did not like it
6,Legend,9780141339603,really liked it
6,Frozen Tides,9781101998984,it was amazing
6,A Conjuring of Light,,it was amazing
6,Wonder Woman: Warbringer,9780399549748,it was amazing
6,Heir of Fire,9781408839126,it was amazing
6,Godsgrave,9780008180034,it was amazing
6,Prodigy,9780142427552,really liked it
6,The Wicked King,9780316310338,did not like it
6,Beyond a Darkened Shore,9780062666260,it was amazing
6,Chain of Gold,9781481431873,it was amazing
6,A ​Court of Silver Flames,9781526602312,it was amazing
6,Harry Potter and the Sorcerer's Stone,,
6,Crooked Kingdom,,it was amazing
6,A Little Life,9780804172707,it was amazing
6,Now I Rise,9780552573757,it was amazing
6,It Ends with Us,9781471156267,it was amazing
6,Ninth House,9781250313072,really liked it
6,A Darker Shade of Magic,,it was amazing
6,Immortal Reign,,it was amazing
6,Kingsbane,,it was amazing
6,The Kiss Quotient,,it was amazing
6,Legendary,9781250095336,it was amazing
6,Falling Kingdoms,9781595145857,it was amazing
6,Champion,9780141339627,it was amazing
6,Traitor to the Throne,9780571325412,it was amazing
6,Lovely War,,liked it
6,The Alloy of Law,9780765368546,really liked it
6,The Young Elites,9780147511683,really liked it
6,An Ember in the Ashes,,it was amazing
6,The Seven Husbands of Evelyn Hugo,9781501161933,really liked it
6,Renegades,9781250171474,really liked it
6,Tower of Dawn,9781408887974,it was amazing
6,Catwoman: Soulstealer,9780399549694,it was amazing
6,The Gentleman's Guide to Vice and Virtue,9780062382801,really liked it
6,Harry Potter and the Deathly Hallows,9780545139700,it was amazing
6,Rebel Spring,9781595145932,it was amazing
6,Obsidio,9780553499193,it was amazing
6,Shadow Kiss,9781595141972,it was amazing
6,Carry On,9781250135025,really liked it
6,Illuminae,9781760113803,it was amazing
6,Godsgrave,9781250073037,it was amazing
6,A Time of Dread,9781509812943,it was amazing
6,The Last Olympian,9781423131991,it was amazing
6,And I Darken,9780552573740,liked it
6,Crystal Storm,,it was amazing
6,Soul of the Sword,9781335184993,it was amazing
6,Suicide Squad: The Official Movie Novelization,9781785651687,it was amazing
6,Heartless,9781250044655,it was amazing
6,Valour,9780330545761,it was amazing
6,Dark Matter,9780451496416,really liked it
6,Harry Potter and the Order of the Phoenix,,it was amazing
6,A Torch Against the Night,9780008250447,really liked it
6,City of Ghosts,9781338111033,it was amazing
6,Harry Potter and the Goblet of Fire,,it was amazing
6,Wrath,9781447259701,it was amazing
6,Queen of Air and Darkness,,it was amazing
6,Rebel of the Sands,9780571325252,really liked it
6,The Way of Kings,9780765365279,it was amazing
6,Nevernight,9780008179991,it was amazing
6,Darkdawn,,
6,Harry Potter and the Half-Blood Prince,,it was amazing
6,The Red Pyramid,9780141325507,really liked it
6,Bright We Burn,9780525644460,it was amazing
6,Stalking Jack the Ripper,,it was amazing
6,The Light We Lost,9780735217102,it was amazing
6,Wicked Saints,9781250195661,really liked it
6,The Kiss of Deception,,it was amazing
6,Oathbringer,9780575093348,it was amazing
