UserID,Title,ISBN,Rating
2,The Perks of Being a Wallflower,,it was amazing
2,The Fault in Our Stars,,it was amazing
2,Obsidian,,it was amazing
2,The Way of Kings,,it was amazing
2,A Court of Mist and Fury,9781408857885,it was amazing
2,My Lesbian Experience with Loneliness,9781626926035,really liked it
2,The Lightning Thief,,really liked it
2,The Raven Boys,9780545424929,really liked it
2,Mistborn,9780765350381,it was amazing
2,Zodiac,9781595147400,it was ok
2,Half-Blood,9780983157205,it was amazing
2,"Love, Rosie",9780786891085,really liked it
2,A Court of Thorns and Roses,9781619634442,it was amazing
2,Crooked Kingdom,,it was amazing
2,Illuminae,9781760113803,it was amazing
2,Red Queen,9781409151173,really liked it
2,A Game of Thrones,,it was amazing
2,Six of Crows,,it was amazing
2,The Well of Ascension,9780765356130,it was amazing
2,The Wrath and the Dawn,9780399171611,it was amazing
2,The Unbecoming of Mara Dyer,9781442421769,it was amazing
2,Ready Player One,9780307887436,liked it
2,It's Kind of a Funny Story,9780786851973,liked it
2,Fantastic Beasts and Where to Find Them,9780439321600,it was amazing
2,But I Love Him,9780738725949,really liked it
2,Cinder,9780312641894,it was amazing
2,The Night Circus,9780385534635,really liked it
2,All the Bright Places,9780385755887,it was ok
2,Flame in the Mist,9780399171635,it was ok
2,A Madness So Discreet,9780062320865,liked it
2,The Titan's Curse,9780141382890,it was amazing
2,Forbidden,9781862308169,it was amazing
2,Sweet Evil,9780062085610,it was amazing
2,The Kiss of Deception,,did not like it
2,Hate List,9780316041447,liked it
2,City of Heavenly Fire,9781481426305,it was amazing
2,Scarlet,9781250007216,it was amazing
2,"Everything, Everything",9780553496642,it was ok
2,The Calling,9780062332585,liked it
2,November 9,9781501110344,really liked it
2,Nevernight,9780008179984,really liked it
2,Me Before You,9780670026609,really liked it
2,The Winner's Curse,9781408858202,it was ok
2,A Court of Wings and Ruin,9781408857908,it was amazing
2,A Darker Shade of Magic,,really liked it
2,Obsidio,9780553499193,it was amazing
2,The Sea of Monsters,9781423103349,it was amazing
2,Naomi and Ely's No Kiss List,9780375844409,it was ok
2,Ugly Love,,did not like it
2,Thirteen Reasons Why,9781101539927,it was ok
2,Gemina,9781925266573,it was amazing
2,Fangirl,9781250054005,it was amazing
2,Traitor's Blade,9781848663794,really liked it
2,How to Love,9781782060000,it was amazing
2,"Blue Lily, Lily Blue",9780545424967,it was amazing
2,The Raven King,9780545424981,it was amazing
2,Something Like Fate,9780670011469,really liked it
2,The Immortal Rules,9780373210510,it was amazing
2,Passenger,9781484715772,
2,The Rithmatist,9780765320322,it was amazing
2,The Dream Thieves,9780545424943,it was amazing
2,Hunted,,it was ok
2,The Battle of the Labyrinth,9781423101499,it was amazing
2,The Lost Prince,9780373210572,it was amazing
2,To Kill a Kingdom,9781250112682,it was amazing
2,Paper Towns,9780142414934,liked it
2,A Monster Calls,9781406311525,really liked it
2,Turtles All the Way Down,9780525591054,it was ok
2,This Savage Song,9780062380876,liked it
2,Future Perfect,,really liked it
2,Never Never,,liked it
2,Vicious,,really liked it
2,Girls Made of Snow and Glass,9781250077738,really liked it
2,A Court of Frost and Starlight,9781681196312,liked it
2,The Poppy War,9780062662590,really liked it
2,If I Break,,it was amazing
2,The Silence of Six,9780996066624,it was amazing
2,Geekerella,9781594749476,liked it
2,I'll Give You the Sun,9780803734968,really liked it
2,The Edge of Never,9781480095533,it was amazing
2,Snow Like Ashes,9780062286925,liked it
2,Wonder Woman: Warbringer,9780399549731,liked it
2,The Diviners,,did not like it
2,I Am the Messenger,,really liked it
2,The Evolution of Mara Dyer,9781442421790,really liked it
2,Things We Know by Heart,9780062299437,really liked it
2,Landline,9781250049377,really liked it
2,Surrendering,,it was amazing
2,1984,,really liked it
2,Ten Things We Did,,it was amazing
2,Alienated,9781423170280,liked it
2,"Monstress, Vol. 1: Awakening",,liked it
2,Cruel Beauty,9780062224736,liked it
2,Broken and Screwed,,
2,Throne of Glass,,
2,"Forgive Me, Leonard Peacock",9780316221337,really liked it
2,You,9781476785592,really liked it
2,Shadow and Bone,,it was amazing
2,What If,9781455533091,it was ok
2,An Ember in the Ashes,,really liked it
2,It Ends with Us,9781501110368,really liked it
2,King of Scars,9781510105669,
2,On the Fence,9780062235671,it was amazing
2,The Thousandth Floor,,it was ok
2,"White Sand, Volume 1",9781606908853,liked it
2,Opal,,liked it
2,Carrier of the Mark,9780062027870,it was ok
2,Dare You To,9780373210633,really liked it
2,Twilight / Life and Death,,
2,"Superman: Earth One, Volume 1",9781401224684,it was amazing
2,False Memory,9781423149767,it was amazing
2,Aristotle and Dante Discover the Secrets of the Universe,9781442408920,it was amazing
2,Queen of Someday,9781940534909,really liked it
2,Paper Princess,,it was amazing
2,"Watchmen #1 of 12: At Midnight, All The Agents....",,really liked it
2,In Too Deep,9780738726007,it was ok
2,Weird Things Customers Say in Bookshops,9781780334837,really liked it
2,Confess,9781476791456,really liked it
2,Almost Broken,,it was amazing
